Id,Class
209308,ruGPT3-Large
209309,Human
209314,Human
209316,M-BART50
209318,M-BART50
209319,mT5-Large
209325,M-BART
209327,ruGPT3-Medium
209331,Human
209332,mT5-Large
209334,Human
209336,OPUS-MT
209337,mT5-Small
209339,Human
209343,M-BART50
209344,ruGPT3-Medium
209347,Human
209349,ruGPT3-Large
209350,mT5-Large
209354,ruGPT3-Small
209357,M2M-100
209358,Human
209362,mT5-Large
209364,M-BART50
209365,Human
209368,Human
209376,M2M-100
209378,Human
209379,OPUS-MT
209383,M2M-100
209385,M-BART50
209390,M-BART
209391,OPUS-MT
209398,Human
209399,OPUS-MT
209403,M-BART
209407,Human
209410,Human
209411,M-BART50
209414,Human
209416,OPUS-MT
209422,Human
209428,ruGPT3-Small
209429,M-BART50
209432,M-BART50
209442,Human
209443,M2M-100
209444,ruGPT3-Small
209449,ruT5-Base
209451,Human
209452,Human
209454,mT5-Large
209456,ruT5-Large
209459,Human
209460,M-BART50
209464,ruGPT3-Small
209472,OPUS-MT
209475,Human
209479,mT5-Large
209480,Human
209484,M2M-100
209485,mT5-Large
209491,M2M-100
209493,ruGPT3-Small
209496,Human
209500,M-BART
209504,ruGPT2-Large
209505,Human
209506,M2M-100
209507,ruT5-Base
209508,Human
209510,mT5-Small
209511,ruGPT3-Large
209514,ruGPT3-Medium
209516,M-BART50
209518,ruGPT3-Large
209519,ruGPT3-Small
209522,ruGPT3-Small
209524,Human
209525,Human
209534,Human
209539,ruGPT3-Medium
209541,ruGPT3-Medium
209556,OPUS-MT
209565,ruT5-Base
209569,OPUS-MT
209570,Human
209573,ruGPT3-Large
209576,Human
209581,M2M-100
209583,OPUS-MT
209598,Human
209603,ruGPT3-Small
209607,Human
209608,OPUS-MT
209609,Human
209610,Human
209614,ruGPT3-Large
209615,mT5-Small
209617,ruGPT3-Small
209619,M2M-100
209620,ruT5-Base
209623,OPUS-MT
209624,Human
209626,Human
209627,ruT5-Base-Multitask
209641,OPUS-MT
209642,Human
209645,mT5-Small
209646,mT5-Large
209647,ruGPT3-Medium
209648,Human
209649,Human
209651,M-BART50
209652,Human
209655,Human
209656,ruGPT3-Large
209659,Human
209665,ruGPT3-Small
209666,ruGPT3-Small
209674,Human
209675,OPUS-MT
209677,ruT5-Base
209679,ruGPT3-Small
209680,M2M-100
209687,M2M-100
209689,OPUS-MT
209690,mT5-Small
209694,M-BART50
209704,M2M-100
209705,Human
209707,ruT5-Large
209712,ruT5-Base-Multitask
209713,OPUS-MT
209714,Human
209716,mT5-Small
209718,ruGPT3-Medium
209720,Human
209728,ruGPT3-Medium
209730,ruGPT3-Large
209732,Human
209733,Human
209739,M-BART50
209743,Human
209745,M-BART50
209746,Human
209750,Human
209752,ruGPT2-Large
209758,ruGPT3-Medium
209766,ruT5-Large
209767,Human
209773,Human
209774,ruGPT2-Large
209781,OPUS-MT
209783,ruGPT3-Medium
209784,ruGPT3-Large
209794,Human
209796,Human
209798,M2M-100
209803,Human
209804,ruGPT2-Large
209810,mT5-Large
209811,Human
209816,M-BART
209825,M-BART50
209826,Human
209827,OPUS-MT
209829,Human
209830,mT5-Small
209833,Human
209836,Human
209838,ruGPT3-Medium
209840,M2M-100
209846,Human
209851,Human
209857,Human
209860,Human
209861,mT5-Large
209862,ruGPT3-Medium
209864,ruGPT3-Small
209866,Human
209871,ruT5-Base-Multitask
209874,Human
209875,Human
209880,M2M-100
209886,M-BART50
209893,Human
209897,mT5-Small
209903,mT5-Small
209905,Human
209908,Human
209917,ruGPT3-Small
209918,M2M-100
209922,Human
209928,mT5-Large
209929,ruT5-Base
209930,M-BART50
209932,Human
209935,M2M-100
209939,mT5-Small
209941,Human
209943,Human
209951,M-BART50
209952,M2M-100
209956,Human
209957,ruGPT3-Small
209961,Human
209963,ruGPT3-Small
209964,Human
209967,ruT5-Base
209970,ruT5-Base-Multitask
209971,mT5-Large
209975,M-BART50
209978,M2M-100
209979,Human
209982,Human
209983,Human
209986,ruT5-Base
209990,OPUS-MT
209991,ruGPT3-Medium
209992,M-BART50
209998,ruGPT3-Small
210003,OPUS-MT
210006,Human
210009,Human
210013,Human
210017,Human
210027,OPUS-MT
210031,Human
210032,ruT5-Base
210033,ruGPT3-Large
210034,Human
210037,Human
210054,Human
210058,ruGPT3-Medium
210060,OPUS-MT
210066,Human
210069,Human
210071,M2M-100
210073,Human
210075,Human
210077,Human
210082,ruT5-Base-Multitask
210085,ruGPT3-Small
210088,M-BART50
210089,Human
210090,M-BART50
210091,M2M-100
210092,M-BART50
210093,OPUS-MT
210097,ruGPT3-Medium
210099,Human
210100,ruGPT3-Medium
210106,M-BART50
210109,Human
210110,ruGPT3-Large
210116,Human
210117,Human
210121,M-BART50
210129,ruT5-Base-Multitask
210130,Human
210132,mT5-Large
210133,M-BART50
210135,Human
210141,Human
210144,Human
210146,ruT5-Base-Multitask
210149,Human
210153,Human
210154,Human
210159,M2M-100
210165,OPUS-MT
210167,Human
210171,Human
210172,Human
210173,Human
210178,mT5-Small
210180,ruGPT3-Small
210182,M-BART50
210192,Human
210197,mT5-Large
210198,OPUS-MT
210201,Human
210212,ruGPT3-Large
210214,ruGPT3-Medium
210215,Human
210216,mT5-Large
210218,M-BART50
210221,M-BART50
210224,Human
210226,Human
210235,M2M-100
210239,mT5-Small
210241,Human
210245,Human
210250,ruT5-Large
210251,Human
210255,OPUS-MT
210256,mT5-Large
210259,mT5-Small
210262,OPUS-MT
210264,Human
210268,Human
210280,mT5-Large
210281,ruGPT3-Medium
210283,ruGPT3-Small
210286,ruGPT3-Medium
210290,ruGPT3-Large
210294,ruT5-Base
210298,Human
210302,ruGPT3-Large
210304,ruGPT2-Large
210306,Human
210311,Human
210317,Human
210321,Human
210330,M-BART50
210332,M-BART50
210334,ruGPT3-Medium
210335,Human
210337,OPUS-MT
210340,Human
210341,Human
210347,Human
210357,Human
210361,M2M-100
210365,ruGPT3-Medium
210367,Human
210370,ruGPT2-Large
210371,ruT5-Base
210372,M-BART50
210376,OPUS-MT
210377,M2M-100
210380,Human
210387,OPUS-MT
210388,Human
210389,M2M-100
210391,ruGPT3-Large
210394,Human
210396,Human
210398,Human
210404,M-BART50
210405,Human
210409,ruGPT3-Small
210410,Human
210412,M-BART50
210413,Human
210414,Human
210420,M-BART50
210424,ruGPT3-Large
210427,M2M-100
210431,M-BART50
210432,mT5-Small
210435,Human
210443,ruGPT3-Medium
210455,ruGPT2-Large
210458,M2M-100
210460,Human
210461,M-BART
210464,ruT5-Base-Multitask
210465,ruGPT3-Small
210468,ruGPT3-Medium
210471,ruGPT3-Medium
210474,M-BART50
210477,M2M-100
210478,Human
210482,M-BART50
210483,mT5-Large
210485,Human
210486,M-BART50
210491,ruGPT3-Large
210492,ruGPT3-Medium
210493,OPUS-MT
210498,ruGPT3-Large
210499,Human
210500,Human
210504,Human
210508,OPUS-MT
210514,M-BART50
210518,mT5-Large
210520,Human
210521,Human
210522,ruGPT3-Large
210527,ruGPT3-Large
210528,OPUS-MT
210537,ruGPT3-Small
210543,mT5-Small
210544,mT5-Small
210546,OPUS-MT
210548,OPUS-MT
210554,Human
210563,M-BART50
210564,Human
210566,Human
210568,ruGPT3-Medium
210571,Human
210573,M-BART50
210577,Human
210580,Human
210587,Human
210589,ruGPT3-Small
210590,Human
210592,Human
210607,Human
210629,ruGPT3-Medium
210632,OPUS-MT
210636,Human
210645,M-BART50
210647,ruGPT3-Small
210650,M2M-100
210651,mT5-Large
210656,OPUS-MT
210660,ruT5-Base-Multitask
210665,Human
210671,Human
210672,Human
210677,Human
210680,Human
210683,ruGPT3-Small
210686,ruT5-Base-Multitask
210688,ruGPT3-Small
210691,Human
210692,Human
210694,ruGPT3-Large
210696,Human
210697,mT5-Large
210700,ruGPT3-Small
210705,Human
210710,Human
210712,ruGPT3-Large
210714,Human
210715,M2M-100
210718,OPUS-MT
210719,ruGPT3-Large
210722,Human
210726,ruT5-Base
210732,OPUS-MT
210741,mT5-Large
210749,Human
210761,M2M-100
210768,Human
210770,Human
210771,OPUS-MT
210773,mT5-Large
210777,M-BART50
210782,ruGPT3-Small
210785,M2M-100
210786,Human
210787,mT5-Small
210788,Human
210791,M2M-100
210796,Human
210797,Human
210802,Human
210808,ruGPT3-Medium
210810,Human
210811,Human
210814,Human
210816,ruT5-Base-Multitask
210821,OPUS-MT
210825,OPUS-MT
210832,M-BART50
210836,M-BART50
210838,Human
210843,Human
210844,Human
210847,M2M-100
210848,M-BART
210849,M2M-100
210852,M2M-100
210858,Human
210861,Human
210866,mT5-Large
210873,Human
210874,ruGPT3-Large
210876,Human
210882,ruGPT2-Large
210884,ruGPT3-Medium
210887,M-BART50
210888,ruGPT3-Medium
210889,ruGPT3-Small
210893,M2M-100
210896,ruGPT3-Small
210898,Human
210901,M2M-100
210902,Human
210903,Human
210904,M-BART50
210905,Human
210910,M-BART50
210913,OPUS-MT
210914,Human
210915,OPUS-MT
210918,M-BART50
210925,Human
210927,ruGPT3-Large
210931,M2M-100
210932,ruGPT3-Large
210935,M-BART50
210939,OPUS-MT
210942,OPUS-MT
210951,Human
210958,mT5-Small
210960,ruGPT3-Large
210961,ruGPT3-Medium
210964,Human
210969,Human
210971,mT5-Large
210973,ruGPT3-Large
210977,M-BART50
210985,ruGPT3-Large
210986,M2M-100
210988,ruGPT3-Large
210994,Human
210995,Human
210996,ruT5-Base-Multitask
210997,ruT5-Base
211004,ruT5-Base
211008,Human
211015,ruGPT3-Large
211016,Human
211018,Human
211020,ruGPT2-Large
211023,mT5-Large
211025,Human
211026,ruGPT3-Small
211028,Human
211038,M-BART50
211043,Human
211051,Human
211053,mT5-Small
211054,OPUS-MT
211059,Human
211073,mT5-Large
211077,Human
211080,OPUS-MT
211082,M-BART50
211086,Human
211094,M2M-100
211096,ruGPT3-Small
211097,M-BART50
211098,M2M-100
211101,ruGPT3-Small
211104,Human
211107,Human
211114,Human
211118,Human
211120,ruGPT3-Medium
211124,Human
211126,Human
211128,ruGPT3-Medium
211130,M2M-100
211133,Human
211141,Human
211142,M-BART50
211148,OPUS-MT
211150,Human
211153,mT5-Large
211156,M2M-100
211168,OPUS-MT
211169,M2M-100
211170,Human
211175,ruGPT3-Large
211176,Human
211184,ruT5-Base-Multitask
211191,OPUS-MT
211192,M-BART50
211195,M-BART50
211198,OPUS-MT
211199,mT5-Large
211200,ruGPT3-Large
211205,Human
211206,Human
211208,OPUS-MT
211222,ruGPT3-Medium
211229,Human
211236,M-BART50
211237,OPUS-MT
211242,ruGPT3-Medium
211244,M2M-100
211245,Human
211246,ruT5-Base-Multitask
211247,Human
211248,M-BART50
211252,M-BART
211254,Human
211257,Human
211259,Human
211261,Human
211262,mT5-Small
211263,OPUS-MT
211265,Human
211270,Human
211271,ruGPT3-Large
211279,OPUS-MT
211281,ruGPT3-Large
211283,Human
211287,M2M-100
211288,ruGPT3-Medium
211293,ruGPT3-Small
211295,mT5-Large
211302,Human
211311,mT5-Small
211313,ruGPT3-Large
211314,Human
211315,ruGPT2-Large
211317,Human
211319,Human
211325,M-BART
211330,Human
211332,M-BART50
211335,M-BART50
211337,ruGPT3-Large
211344,Human
211345,Human
211346,M2M-100
211347,ruGPT3-Small
211349,M-BART50
211350,Human
211356,ruT5-Base
211359,M-BART50
211362,Human
211369,M-BART
211371,Human
211374,ruGPT3-Medium
211375,Human
211376,ruGPT3-Large
211378,Human
211385,Human
211388,OPUS-MT
211390,ruGPT2-Large
211393,OPUS-MT
211394,Human
211397,M2M-100
211398,OPUS-MT
211408,Human
211412,M-BART50
211416,Human
211417,M2M-100
211422,Human
211424,M2M-100
211433,Human
211434,ruGPT3-Large
211436,ruT5-Base
211437,Human
211440,Human
211442,M2M-100
211443,ruGPT3-Large
211445,Human
211448,OPUS-MT
211449,Human
211451,Human
211462,OPUS-MT
211464,M2M-100
211465,mT5-Large
211472,mT5-Large
211473,ruGPT3-Small
211474,M-BART50
211478,ruGPT3-Small
211481,ruT5-Base-Multitask
211483,M2M-100
211487,Human
211489,OPUS-MT
211493,mT5-Large
211498,ruGPT3-Medium
211500,OPUS-MT
211505,ruGPT2-Large
211509,Human
211510,ruGPT3-Large
211512,ruGPT3-Large
211517,Human
211521,ruT5-Base
211523,M2M-100
211533,Human
211534,ruGPT3-Small
211535,Human
211537,ruGPT2-Large
211539,Human
211540,M2M-100
211541,M-BART50
211544,Human
211545,Human
211552,Human
211560,M-BART
211562,Human
211563,ruGPT3-Medium
211570,OPUS-MT
211572,Human
211574,ruGPT3-Large
211575,Human
211576,Human
211579,ruGPT3-Small
211582,M-BART50
211588,Human
211589,ruGPT3-Large
211601,M2M-100
211603,M2M-100
211605,Human
211613,Human
211615,ruGPT3-Medium
211623,ruGPT3-Large
211625,mT5-Large
211637,ruGPT3-Small
211643,Human
211644,Human
211646,ruGPT3-Large
211651,OPUS-MT
211657,M-BART50
211662,M-BART50
211664,ruT5-Large
211665,OPUS-MT
211666,M2M-100
211674,ruGPT3-Large
211677,ruGPT3-Large
211679,M-BART50
211680,M2M-100
211681,M2M-100
211684,mT5-Small
211693,M2M-100
211695,OPUS-MT
211696,Human
211702,M-BART50
211704,ruGPT3-Small
211705,Human
211706,ruGPT3-Medium
211711,M2M-100
211721,ruT5-Base
211728,M2M-100
211733,Human
211735,Human
211740,ruT5-Base
211741,Human
211743,M2M-100
211745,OPUS-MT
211747,OPUS-MT
211749,Human
211750,M-BART50
211751,mT5-Large
211759,M-BART50
211760,Human
211761,mT5-Small
211765,ruGPT2-Large
211766,M-BART
211770,M2M-100
211771,Human
211774,Human
211775,Human
211782,Human
211784,Human
211785,mT5-Large
211786,ruGPT3-Medium
211793,mT5-Large
211795,Human
211797,mT5-Small
211799,ruGPT3-Medium
211805,M-BART
211814,Human
211815,ruGPT3-Medium
211822,OPUS-MT
211831,Human
211832,mT5-Small
211836,ruGPT3-Large
211841,ruGPT3-Large
211842,ruGPT3-Medium
211843,M-BART50
211845,mT5-Large
211850,OPUS-MT
211851,Human
211858,M-BART50
211864,ruGPT3-Medium
211870,ruGPT3-Medium
211871,OPUS-MT
211872,M-BART
211875,Human
211876,M2M-100
211877,Human
211879,mT5-Small
211880,mT5-Large
211883,M-BART50
211884,Human
211890,Human
211895,Human
211897,OPUS-MT
211898,M2M-100
211900,OPUS-MT
211901,M2M-100
211906,Human
211907,Human
211911,OPUS-MT
211914,ruT5-Base
211915,Human
211916,Human
211917,ruGPT3-Large
211919,Human
211921,ruGPT3-Large
211929,Human
211931,ruGPT3-Large
211932,Human
211937,Human
211941,ruGPT3-Small
211943,Human
211945,M2M-100
211949,Human
211953,M2M-100
211956,M2M-100
211960,Human
211964,M-BART50
211966,M2M-100
211979,Human
211983,M-BART50
211984,ruGPT3-Large
211985,ruGPT3-Large
211988,Human
211991,Human
211993,ruGPT3-Large
211996,M2M-100
211997,M2M-100
212001,M-BART50
212023,Human
212026,M-BART
212028,Human
212030,Human
212031,ruGPT3-Medium
212032,ruGPT3-Medium
212033,M-BART50
212036,Human
212038,ruGPT3-Large
212042,Human
212044,M2M-100
212057,M-BART50
212065,Human
212069,ruGPT2-Large
212070,Human
212071,M-BART50
212078,Human
212079,ruT5-Base-Multitask
212087,Human
212089,ruGPT3-Small
212091,Human
212092,ruGPT3-Small
212105,Human
212106,Human
212111,OPUS-MT
212113,Human
212114,mT5-Small
212116,Human
212117,Human
212118,Human
212120,Human
212121,OPUS-MT
212125,Human
212130,ruGPT2-Large
212132,mT5-Large
212133,M-BART50
212138,M-BART50
212146,M2M-100
212154,ruGPT3-Medium
212157,Human
212158,M-BART50
212161,Human
212168,Human
212173,ruGPT2-Large
212174,Human
212179,Human
212181,Human
212183,M2M-100
212184,Human
212189,Human
212192,ruT5-Base
212197,ruGPT3-Medium
212202,OPUS-MT
212207,ruGPT3-Medium
212211,mT5-Large
212215,Human
212223,Human
212226,M-BART50
212228,Human
212235,Human
212240,Human
212242,Human
212243,Human
212246,Human
212248,mT5-Large
212250,ruGPT3-Medium
212253,mT5-Small
212267,Human
212268,M2M-100
212272,Human
212277,ruGPT3-Large
212286,M2M-100
212287,OPUS-MT
212292,ruGPT3-Large
212293,OPUS-MT
212295,ruT5-Large
212297,ruGPT3-Small
212298,Human
212303,M2M-100
212305,M2M-100
212315,Human
212316,M-BART50
212318,Human
212326,Human
212329,M-BART50
212333,M2M-100
212334,Human
212337,Human
212338,ruT5-Base
212346,OPUS-MT
212351,Human
212356,mT5-Small
212358,M2M-100
212366,ruGPT3-Large
212368,OPUS-MT
212369,M-BART50
212370,Human
212371,Human
212375,OPUS-MT
212377,Human
212379,ruGPT2-Large
212383,OPUS-MT
212384,OPUS-MT
212385,OPUS-MT
212386,Human
212388,Human
212389,Human
212392,Human
212393,Human
212396,Human
212397,Human
212399,Human
212402,Human
212409,ruGPT3-Large
212411,M-BART
212414,ruGPT3-Large
212416,Human
212419,Human
212422,ruGPT3-Medium
212428,Human
212430,ruGPT3-Large
212431,Human
212437,M2M-100
212438,Human
212439,ruGPT3-Small
212440,Human
212443,OPUS-MT
212448,Human
212452,ruGPT3-Large
212454,ruT5-Base
212461,ruGPT3-Large
212464,Human
212468,Human
212470,Human
212475,M-BART50
212479,Human
212481,ruGPT3-Large
212484,Human
212490,Human
212492,Human
212494,Human
212498,Human
212499,M-BART50
212500,ruGPT3-Small
212502,M-BART50
212504,OPUS-MT
212508,OPUS-MT
212511,Human
212513,M2M-100
212517,M2M-100
212522,ruT5-Base-Multitask
212525,mT5-Large
212530,ruGPT3-Large
212534,Human
212537,M-BART50
212539,Human
212543,Human
212545,M-BART
212550,M2M-100
212551,OPUS-MT
212552,M2M-100
212553,Human
212562,Human
212568,Human
212571,Human
212575,M-BART
212577,M-BART
212584,M2M-100
212588,Human
212589,Human
212601,Human
212603,Human
212604,OPUS-MT
212605,mT5-Large
212606,OPUS-MT
212612,Human
212618,Human
212620,OPUS-MT
212624,Human
212625,Human
212627,M-BART50
212629,ruT5-Base-Multitask
212636,M2M-100
212638,Human
212639,mT5-Small
212640,ruGPT3-Medium
212641,OPUS-MT
212644,M-BART
212646,OPUS-MT
212647,OPUS-MT
212649,ruT5-Base
212651,Human
212653,M-BART50
212655,OPUS-MT
212658,Human
212659,M2M-100
212660,M2M-100
212662,Human
212673,M-BART50
212676,M-BART50
212678,M-BART50
212682,Human
212684,OPUS-MT
212685,Human
212688,ruGPT3-Medium
212691,M-BART50
212698,M-BART
212699,OPUS-MT
212700,M2M-100
212708,Human
212709,M-BART
212713,Human
212717,Human
212720,Human
212729,ruGPT3-Large
212730,ruT5-Base
212736,Human
212743,OPUS-MT
212745,Human
212746,ruT5-Base-Multitask
212748,ruGPT3-Small
212750,ruT5-Base-Multitask
212755,Human
212758,Human
212767,M-BART50
212775,mT5-Large
212776,M2M-100
212778,M2M-100
212779,Human
212783,Human
212790,Human
212793,Human
212797,Human
212799,M2M-100
212802,Human
212807,M2M-100
212808,Human
212811,ruGPT3-Large
212813,ruGPT3-Large
212814,Human
212815,M2M-100
212821,Human
212822,Human
212823,OPUS-MT
212828,M-BART50
212833,M-BART50
212835,ruGPT3-Large
212836,ruT5-Base
212837,ruGPT3-Large
212840,Human
212845,M2M-100
212851,M2M-100
212853,Human
212858,Human
212859,Human
212861,ruT5-Base
212870,ruT5-Large
212872,ruT5-Base
212875,mT5-Large
212878,ruGPT3-Large
212883,ruGPT3-Large
212884,Human
212887,ruGPT3-Large
212888,Human
212891,Human
212892,ruGPT3-Medium
212899,ruGPT3-Large
212901,Human
212902,ruGPT3-Large
212904,OPUS-MT
212919,ruT5-Base
212921,M-BART50
212923,M-BART50
212924,Human
212932,mT5-Large
212935,Human
212937,ruGPT3-Large
212941,OPUS-MT
212943,M-BART50
212945,ruGPT3-Small
212947,ruGPT3-Large
212950,M-BART50
212951,Human
212954,ruGPT3-Large
212956,M-BART50
212959,Human
212960,Human
212962,Human
212971,Human
212972,ruGPT2-Large
212974,ruGPT3-Medium
212975,Human
212977,OPUS-MT
212978,Human
212979,Human
212982,Human
212986,ruGPT3-Medium
212994,Human
212995,Human
212996,OPUS-MT
213001,M-BART50
213003,M-BART50
213009,Human
213011,Human
213014,Human
213017,Human
213019,Human
213021,OPUS-MT
213023,Human
213026,ruGPT2-Large
213030,M2M-100
213031,OPUS-MT
213033,mT5-Large
213037,OPUS-MT
213040,M-BART50
213043,Human
213044,ruGPT3-Small
213045,ruGPT3-Medium
213047,Human
213048,Human
213049,ruT5-Base-Multitask
213050,ruGPT3-Small
213056,ruGPT3-Small
213057,ruGPT3-Medium
213059,Human
213065,mT5-Small
213066,Human
213074,ruGPT3-Small
213077,Human
213081,Human
213087,ruGPT3-Large
213088,Human
213089,mT5-Large
213091,ruGPT3-Medium
213093,ruGPT3-Large
213094,Human
213095,M2M-100
213096,Human
213097,mT5-Small
213101,Human
213106,Human
213107,ruGPT3-Medium
213109,M2M-100
213110,M-BART50
213120,Human
213121,Human
213124,Human
213127,M2M-100
213131,mT5-Large
213135,Human
213136,M-BART50
213144,Human
213145,ruGPT3-Large
213146,M2M-100
213154,M2M-100
213156,M-BART50
213158,Human
213161,Human
213166,M-BART50
213174,ruGPT2-Large
213182,Human
213186,Human
213189,Human
213198,OPUS-MT
213202,ruGPT3-Large
213207,Human
213209,ruGPT3-Large
213216,ruGPT3-Medium
213220,M-BART50
213222,ruGPT3-Large
213223,Human
213224,M-BART50
213226,Human
213227,M2M-100
213230,ruGPT3-Medium
213231,ruGPT3-Small
213235,Human
213237,ruGPT3-Large
213238,Human
213242,M-BART
213247,mT5-Large
213249,OPUS-MT
213272,Human
213274,OPUS-MT
213277,ruT5-Base-Multitask
213278,ruGPT3-Medium
213283,Human
213285,ruGPT3-Medium
213288,Human
213290,Human
213297,M-BART50
213300,M2M-100
213302,M2M-100
213304,Human
213305,Human
213310,Human
213313,Human
213320,ruGPT3-Small
213322,ruGPT3-Large
213324,Human
213330,Human
213333,OPUS-MT
213334,Human
213341,ruGPT2-Large
213346,ruGPT3-Large
213349,OPUS-MT
213356,Human
213360,OPUS-MT
213363,Human
213366,ruGPT3-Large
213375,M-BART50
213376,Human
213378,M-BART50
213379,mT5-Small
213383,Human
213399,Human
213400,ruGPT3-Medium
213402,ruGPT3-Medium
213404,Human
213405,mT5-Small
213407,ruT5-Base
213408,Human
213411,Human
213413,Human
213416,mT5-Small
213418,M-BART50
213420,Human
213422,M2M-100
213423,Human
213430,M-BART50
213431,Human
213436,M-BART50
213437,M-BART
213438,ruT5-Base
213440,OPUS-MT
213441,M2M-100
213442,OPUS-MT
213447,ruGPT3-Medium
213449,Human
213454,M2M-100
213455,Human
213457,M2M-100
213458,Human
213459,ruGPT3-Large
213460,M-BART50
213463,Human
213467,OPUS-MT
213469,mT5-Large
213470,ruT5-Base
213476,Human
213477,Human
213482,Human
213483,Human
213487,M-BART50
213490,OPUS-MT
213494,Human
213497,Human
213504,OPUS-MT
213505,Human
213508,Human
213515,Human
213516,Human
213517,Human
213519,M-BART50
213520,ruGPT3-Medium
213525,ruGPT3-Medium
213535,Human
213536,Human
213541,Human
213542,M2M-100
213543,Human
213544,Human
213545,ruGPT3-Small
213548,ruGPT3-Large
213550,M-BART50
213551,M-BART50
213554,ruGPT3-Small
213555,Human
213559,ruGPT3-Medium
213560,M2M-100
213562,ruGPT3-Small
213572,M2M-100
213578,Human
213580,M-BART
213582,ruGPT3-Small
213584,ruGPT3-Large
213588,M-BART50
213589,M-BART50
213593,M-BART50
213595,OPUS-MT
213605,ruGPT3-Large
213606,M-BART50
213612,mT5-Small
213615,Human
213618,M-BART50
213622,Human
213624,M-BART
213629,M-BART50
213636,Human
213640,Human
213643,OPUS-MT
213646,Human
213647,Human
213655,Human
213656,M-BART50
213662,OPUS-MT
213664,Human
213668,M2M-100
213669,M-BART50
213677,M-BART50
213682,M2M-100
213687,Human
213688,Human
213689,mT5-Large
